date,candidate,state,count
2,Hillary Clinton,Nevada,1.3357204769799127
2,Hillary Clinton,Nebraska,0.9963730003113666
2,Hillary Clinton,Montana,0.28717253915224145
2,Hillary Clinton,Missouri,3.2207504775689846
2,Hillary Clinton,Mississippi,0.6606020314564381
2,Hillary Clinton,Minnesota,2.1555822975486194
2,Hillary Clinton,Michigan,3.830650251197078
2,Hillary Clinton,Massachusetts,5.3523491344851095
2,Hillary Clinton,Maryland,2.468421539833882
2,Hillary Clinton,Maine,0.5089160235965362
2,Hillary Clinton,Louisiana,1.3212040629128763
2,Hillary Clinton,Kentucky,1.5637754458011799
2,Hillary Clinton,Kansas,0.7622169299256928
2,Hillary Clinton,Iowa,1.2675564457086115
2,Hillary Clinton,Indiana,3.229586555696746
2,Hillary Clinton,Illinois,6.887512517777347
2,Hillary Clinton,Idaho,0.3837382501199182
2,Hillary Clinton,Hawaii,0.3080004375962501
2,Hillary Clinton,Georgia,4.581296126431655
2,Hillary Clinton,Florida,8.316011815098754
2,Hillary Clinton,Delaware,0.09340996877919061
2,Hillary Clinton,Connecticut,1.9477240787336638
2,Hillary Clinton,Colorado,2.3144213210357565
2,Hillary Clinton,California,19.458727099830853
2,Hillary Clinton,Arkansas,0.8989657580934268
2,Hillary Clinton,Arizona,2.984280196245088
2,Hillary Clinton,Alaska,0.24446482820139526
2,Hillary Clinton,Alabama,1.2644007035201252
2,Hillary Clinton,All States,3.778264930868208
2,George Pataki,Wyoming,0
2,George Pataki,Wisconsin,0.002103828125657446
2,George Pataki,West Virginia,0.00021038281256574462
2,George Pataki,Washington DC,0.008836078127761274
2,George Pataki,Washington,0.0031557421884861694
2,George Pataki,Virginia,0.002103828125657446
2,George Pataki,Vermont,0.00021038281256574462
2,George Pataki,Utah,0.0012622968753944678
2,George Pataki,Texas,0.009046460940327019
2,George Pataki,Tennessee,0.002314210938223191
2,George Pataki,South Dakota,0.0006311484376972339
2,George Pataki,South Carolina,0.002314210938223191
2,George Pataki,Rhode Island,0
2,George Pataki,Pennsylvania,0.01872407031835127
2,George Pataki,Oregon,0.0027349765633546803
2,George Pataki,Oklahoma,0.0012622968753944678
2,George Pataki,Ohio,0.0031557421884861694
2,George Pataki,North Dakota,0.00021038281256574462
2,George Pataki,North Carolina,0.0027349765633546803
2,George Pataki,New York,0.0372377578241368
2,George Pataki,New Mexico,0.001051914062828723
2,George Pataki,New Jersey,0.00042076562513148924
2,George Pataki,New Hampshire,0
2,George Pataki,Nevada,0.0025245937507889357
2,George Pataki,Nebraska,0.0018934453130917018
2,George Pataki,Montana,0.00021038281256574462
2,George Pataki,Missouri,0.004207656251314892
2,George Pataki,Mississippi,0.00021038281256574462
2,George Pataki,Minnesota,0.002103828125657446
2,George Pataki,Michigan,0.002945359375920425
2,George Pataki,Massachusetts,0.006101101564406595
2,George Pataki,Maryland,0.0012622968753944678
2,George Pataki,Maine,0.001051914062828723
2,George Pataki,Louisiana,0.001051914062828723
2,George Pataki,Kentucky,0.002103828125657446
2,George Pataki,Kansas,0.00042076562513148924
2,George Pataki,Iowa,0.0008415312502629785
2,George Pataki,Indiana,0.0027349765633546803
2,George Pataki,Illinois,0.005049187501577871
2,George Pataki,Idaho,0.0008415312502629785
2,George Pataki,Hawaii,0.00021038281256574462
2,George Pataki,Georgia,0.003997273438749148
2,George Pataki,Florida,0.009677609378024253
2,George Pataki,Delaware,0
2,George Pataki,Connecticut,0.002314210938223191
2,George Pataki,Colorado,0.0018934453130917018
2,George Pataki,California,0.01451641406703638
2,George Pataki,Arkansas,0.00021038281256574462
2,George Pataki,Arizona,0.0025245937507889357
2,George Pataki,Alaska,0.00021038281256574462
2,George Pataki,Alabama,0.002103828125657446
2,George Pataki,All States,0.004628421876446382
2,Donald Trump,Wyoming,0.2442544453888295
2,Donald Trump,Wisconsin,3.8171857511928704
2,Donald Trump,West Virginia,1.6552919692672787
2,Donald Trump,Washington DC,12.873745066523046
2,Donald Trump,Washington,6.298230259780697
2,Donald Trump,Virginia,5.001220220312882
2,Donald Trump,Vermont,0.04397000782624063
2,Donald Trump,Utah,2.3032710319697722
2,Donald Trump,Texas,23.58307175736971
2,Donald Trump,Tennessee,5.217283368817901
2,Donald Trump,South Dakota,0.5905445548720452
2,Donald Trump,South Carolina,3.171100133803469
2,Donald Trump,Rhode Island,0.28212335165066355
2,Donald Trump,Pennsylvania,42.66710706802097
2,Donald Trump,Oregon,4.1245550403514235
2,Donald Trump,Oklahoma,2.722984743038433
2,Donald Trump,Ohio,12.223241410069763
2,Donald Trump,North Dakota,0.5939106798730971
2,Donald Trump,North Carolina,7.775117603992224
2,Donald Trump,New York,33.547432908921074
2,Donald Trump,New Mexico,0.9564002659238751
2,Donald Trump,New Jersey,1.1143977581607494
2,Donald Trump,New Hampshire,0.14221878129444337
2,Donald Trump,Nevada,2.834066868073146
2,Donald Trump,Nebraska,2.0541777818919305
2,Donald Trump,Montana,0.488508890777659
2,Donald Trump,Missouri,5.976765322180239
2,Donald Trump,Mississippi,1.193712078498035
2,Donald Trump,Minnesota,3.999587649687371
2,Donald Trump,Michigan,7.38275365855711
2,Donald Trump,Massachusetts,11.015433683129823
2,Donald Trump,Maryland,5.024151946882547
2,Donald Trump,Maine,0.9938484065605776
2,Donald Trump,Louisiana,2.6811185633378494
2,Donald Trump,Kentucky,3.29017680571568
2,Donald Trump,Kansas,1.5044474926576399
2,Donald Trump,Iowa,2.542476289857024
2,Donald Trump,Indiana,7.782481002432025
2,Donald Trump,Illinois,13.949432387171697
2,Donald Trump,Idaho,0.7584300392995094
2,Donald Trump,Hawaii,0.6395637501998637
2,Donald Trump,Georgia,9.176056752867519
2,Donald Trump,Florida,16.35347678636046
2,Donald Trump,Delaware,0.19313142193535357
2,Donald Trump,Connecticut,4.1222408294132
2,Donald Trump,Colorado,4.273716454460536
2,Donald Trump,California,46.3107269988471
2,Donald Trump,Arkansas,1.6283629692588635
2,Donald Trump,Arizona,5.961617759675505
2,Donald Trump,Alaska,0.5124925314101539
2,Donald Trump,Alabama,2.40867282106521
2,Donald Trump,All States,7.4650133382703165
2,Chris Christie,Wyoming,0.009256843752892764
2,Chris Christie,Wisconsin,0.08836078127761274
2,Chris Christie,West Virginia,0.032609335947690415
2,Chris Christie,Washington DC,0.3227272344758523
2,Chris Christie,Washington,0.15357945317299357
2,Chris Christie,Virginia,0.10350834378234636
2,Chris Christie,Vermont,0.0012622968753944678
2,Chris Christie,Utah,0.05175417189117318
2,Chris Christie,Texas,0.47209903139753095
2,Chris Christie,Tennessee,0.12202203128813188
2,Chris Christie,South Dakota,0.013254117191641912
2,Chris Christie,South Carolina,0.07047824220952445
2,Chris Christie,Rhode Island,0.0018934453130917018
2,Chris Christie,Pennsylvania,0.9732308909291346
2,Chris Christie,Oregon,0.1041394922200436
2,Chris Christie,Oklahoma,0.05680335939275105
2,Chris Christie,Ohio,0.24993478132810462
2,Chris Christie,North Dakota,0.012833351566510422
2,Chris Christie,North Carolina,0.16178438286305763
2,Chris Christie,New York,1.1259688128518652
2,Chris Christie,New Mexico,0.03155742188486169
2,Chris Christie,New Jersey,0.043759625013674884
2,Chris Christie,New Hampshire,0.0031557421884861694
2,Chris Christie,Nevada,0.05680335939275105
2,Chris Christie,Nebraska,0.042497328138280416
2,Chris Christie,Montana,0.009887992190589997
2,Chris Christie,Missouri,0.1409564844190489
2,Chris Christie,Mississippi,0.029243210946638502
2,Chris Christie,Minnesota,0.09972145315616296
2,Chris Christie,Michigan,0.16704395317720125
2,Chris Christie,Massachusetts,0.2343664531982395
2,Chris Christie,Maryland,0.07531704689853658
2,Chris Christie,Maine,0.027139382820981058
2,Chris Christie,Louisiana,0.05680335939275105
2,Chris Christie,Kentucky,0.05995910158123722
2,Chris Christie,Kansas,0.03324048438538765
2,Chris Christie,Iowa,0.056172210955053814
2,Chris Christie,Indiana,0.10960944534675295
2,Chris Christie,Illinois,0.3044239297826325
2,Chris Christie,Idaho,0.015147562504733614
2,Chris Christie,Hawaii,0.01409564844190489
2,Chris Christie,Georgia,0.19081721099713037
2,Chris Christie,Florida,0.3366125001051914
2,Chris Christie,Delaware,0.0037868906261834035
2,Chris Christie,Connecticut,0.0626940781445919
2,Chris Christie,Colorado,0.1117132734724104
2,Chris Christie,California,0.821334500256667
2,Chris Christie,Arkansas,0.03681699219900531
2,Chris Christie,Arizona,0.11865590628707998
2,Chris Christie,Alaska,0.010939906253418721
2,Chris Christie,Alabama,0.05364761720426488
2,Chris Christie,All States,0.1607324688002289
2,Carly Fiorina,Wyoming,0.04691536720216105
2,Carly Fiorina,Wisconsin,0.7750502814922032
2,Carly Fiorina,West Virginia,0.23731181257415995
2,Carly Fiorina,Washington DC,2.2792873913372773
2,Carly Fiorina,Washington,1.167414226927317
2,Carly Fiorina,Virginia,0.8369028283865322
2,Carly Fiorina,Vermont,0.009677609378024253
2,Carly Fiorina,Utah,0.4228694532571467
2,Carly Fiorina,Texas,3.92300830591344
2,Carly Fiorina,Tennessee,0.9582937112369668
2,Carly Fiorina,South Dakota,0.10140451565668891
2,Carly Fiorina,South Carolina,0.6128451330040141
2,Carly Fiorina,Rhode Island,0.02082789844400872
2,Carly Fiorina,Pennsylvania,5.804041033063763
2,Carly Fiorina,Oregon,0.8068180861896307
2,Carly Fiorina,Oklahoma,0.4916646329661452
2,Carly Fiorina,Ohio,1.9319453677912328
2,Carly Fiorina,North Dakota,0.10329796096978061
2,Carly Fiorina,North Carolina,1.4287096801339718
2,Carly Fiorina,New York,6.251525275391102
2,Carly Fiorina,New Mexico,0.18787185162120995
2,Carly Fiorina,New Jersey,0.17693194536779122
2,Carly Fiorina,New Hampshire,0.02671861719584957
2,Carly Fiorina,Nevada,0.4714678829598337
2,Carly Fiorina,Nebraska,0.34713164073347863
2,Carly Fiorina,Montana,0.10897829690905572
2,Carly Fiorina,Missouri,1.1587885316121214
2,Carly Fiorina,Mississippi,0.21585276569245399
2,Carly Fiorina,Minnesota,0.7754710471173347
2,Carly Fiorina,Michigan,1.15836776598699
2,Carly Fiorina,Massachusetts,1.7047319302202286
2,Carly Fiorina,Maryland,0.5436291876698841
2,Carly Fiorina,Maine,0.18324342974476357
2,Carly Fiorina,Louisiana,0.4540061095168769
2,Carly Fiorina,Kentucky,0.5118613829724566
2,Carly Fiorina,Kansas,0.25056592976580183
2,Carly Fiorina,Iowa,0.4708367345221365
2,Carly Fiorina,Indiana,1.0979878987806213
2,Carly Fiorina,Illinois,2.270661696022082
2,Carly Fiorina,Idaho,0.1451641406703638
2,Carly Fiorina,Hawaii,0.10056298440642593
2,Carly Fiorina,Georgia,1.5835514301823599
2,Carly Fiorina,Florida,2.954195454048186
2,Carly Fiorina,Delaware,0.01956560156861425
2,Carly Fiorina,Connecticut,0.41634758606760863
2,Carly Fiorina,Colorado,0.8413208674504128
2,Carly Fiorina,California,6.748659861483956
2,Carly Fiorina,Arkansas,0.31368077353552526
2,Carly Fiorina,Arizona,1.056963250330301
2,Carly Fiorina,Alaska,0.08709848440221828
2,Carly Fiorina,Alabama,0.45800338295562604
2,Carly Fiorina,All States,1.2782859691494644
2,Bobby Jindal,Wyoming,0.0012622968753944678
2,Bobby Jindal,Wisconsin,0.011150289065984465
2,Bobby Jindal,West Virginia,0.004838804689012126
2,Bobby Jindal,Washington DC,0.031978187509993185
2,Bobby Jindal,Washington,0.01851368750578553
2,Bobby Jindal,Virginia,0.019775984381179994
2,Bobby Jindal,Vermont,0
2,Bobby Jindal,Utah,0.010098375003155743
2,Bobby Jindal,Texas,0.07153015627235318
2,Bobby Jindal,Tennessee,0.014937179692167868
2,Bobby Jindal,South Dakota,0.002314210938223191
2,Bobby Jindal,South Carolina,0.016199476567562335
2,Bobby Jindal,Rhode Island,0
2,Bobby Jindal,Pennsylvania,0.09151652346609891
2,Bobby Jindal,Oregon,0.01640985938012808
2,Bobby Jindal,Oklahoma,0.012622968753944678
2,Bobby Jindal,Ohio,0.030084742196901482
2,Bobby Jindal,North Dakota,0.0012622968753944678
2,Bobby Jindal,North Carolina,0.03050550782203297
2,Bobby Jindal,New York,0.10245642971951763
2,Bobby Jindal,New Mexico,0.004418039063880637
2,Bobby Jindal,New Jersey,0.0018934453130917018
2,Bobby Jindal,New Hampshire,0.00042076562513148924
2,Bobby Jindal,Nevada,0.00862569531519553
2,Bobby Jindal,Nebraska,0.00589071875184085
2,Bobby Jindal,Montana,0.002103828125657446
2,Bobby Jindal,Missouri,0.022931726569666164
2,Bobby Jindal,Mississippi,0.0052595703141436155
2,Bobby Jindal,Minnesota,0.015568328129865102
2,Bobby Jindal,Michigan,0.019355218756048505
2,Bobby Jindal,Massachusetts,0.023773257819929144
2,Bobby Jindal,Maryland,0.008836078127761274
2,Bobby Jindal,Maine,0.0037868906261834035
2,Bobby Jindal,Louisiana,0.0391312031372285
2,Bobby Jindal,Kentucky,0.012622968753944678
2,Bobby Jindal,Kansas,0.00589071875184085
2,Bobby Jindal,Iowa,0.007784164064932551
2,Bobby Jindal,Indiana,0.01409564844190489
2,Bobby Jindal,Illinois,0.04186617970058318
2,Bobby Jindal,Idaho,0.003366125001051914
2,Bobby Jindal,Hawaii,0.0014726796879602124
2,Bobby Jindal,Georgia,0.03239895313512467
2,Bobby Jindal,Florida,0.06521867189538083
2,Bobby Jindal,Delaware,0
2,Bobby Jindal,Connecticut,0.006521867189538084
2,Bobby Jindal,Colorado,0.013043734379076168
2,Bobby Jindal,California,0.1159209297237253
2,Bobby Jindal,Arkansas,0.007784164064932551
2,Bobby Jindal,Arizona,0.0235628750073634
2,Bobby Jindal,Alaska,0.0018934453130917018
2,Bobby Jindal,Alabama,0.00820492969006404
2,Bobby Jindal,All States,0.027139382820981058
2,Bernie Sanders,Wyoming,0.11024059378445018
2,Bernie Sanders,Wisconsin,1.8086610396277065
2,Bernie Sanders,West Virginia,1.2862805160269626
2,Bernie Sanders,Washington DC,5.501510548594222
2,Bernie Sanders,Washington,3.1555318056736037
2,Bernie Sanders,Virginia,2.0813171647129116
2,Bernie Sanders,Vermont,0.031978187509993185
2,Bernie Sanders,Utah,1.022460469069519
2,Bernie Sanders,Texas,9.756082167111275
2,Bernie Sanders,Tennessee,2.112453820972642
2,Bernie Sanders,South Dakota,0.24194023445060633
2,Bernie Sanders,South Carolina,1.2873324300897915
2,Bernie Sanders,Rhode Island,0.1800876875562774
2,Bernie Sanders,Pennsylvania,20.26323097508226
2,Bernie Sanders,Oregon,2.8184985399432807
2,Bernie Sanders,Oklahoma,1.093990625341872
2,Bernie Sanders,Ohio,5.122611103163316
2,Bernie Sanders,North Dakota,0.23668066413646272
2,Bernie Sanders,North Carolina,3.3410894463565906
2,Bernie Sanders,New York,15.891055364340955
2,Bernie Sanders,New Mexico,0.4784105157745033
2,Bernie Sanders,New Jersey,0.5080744923462733
2,Bernie Sanders,New Hampshire,0.06711211720847253
2,Bernie Sanders,Nevada,1.2747094613358467
2,Bernie Sanders,Nebraska,0.869091398709091
2,Bernie Sanders,Montana,0.23121071100975335
2,Bernie Sanders,Missouri,2.6769109070865347
2,Bernie Sanders,Mississippi,0.46305257045720394
2,Bernie Sanders,Minnesota,1.855155641204736
2,Bernie Sanders,Michigan,3.5417946495443107
2,Bernie Sanders,Massachusetts,5.3430922907322165
2,Bernie Sanders,Maryland,2.230268196009459
2,Bernie Sanders,Maine,0.4628421876446382
2,Bernie Sanders,Louisiana,1.0731627268978634
2,Bernie Sanders,Kentucky,1.4651059067078456
2,Bernie Sanders,Kansas,0.6221019767569068
2,Bernie Sanders,Iowa,1.0127828596914947
2,Bernie Sanders,Indiana,4.281921384150601
2,Bernie Sanders,Illinois,6.294022603529382
2,Bernie Sanders,Idaho,0.3370332657303229
2,Bernie Sanders,Hawaii,0.29621900009256846
2,Bernie Sanders,Georgia,3.8279152746337237
2,Bernie Sanders,Florida,6.769487759927965
2,Bernie Sanders,Delaware,0.09593456252997955
2,Bernie Sanders,Connecticut,2.327465055414833
2,Bernie Sanders,Colorado,1.9637131724886603
2,Bernie Sanders,California,18.73858673241831
2,Bernie Sanders,Arkansas,0.6820610783381441
2,Bernie Sanders,Arizona,2.6363070242613458
2,Bernie Sanders,Alaska,0.22784458600870144
2,Bernie Sanders,Alabama,0.928419351852631
2,Bernie Sanders,All States,3.103567250969865
2,Ben Carson,Wyoming,0.011150289065984465
2,Ben Carson,Wisconsin,0.13780074223056274
2,Ben Carson,West Virginia,0.05953833595610573
2,Ben Carson,Washington DC,0.3704841329282763
2,Ben Carson,Washington,0.23731181257415995
2,Ben Carson,Virginia,0.2404675547626461
2,Ben Carson,Vermont,0.0012622968753944678
2,Ben Carson,Utah,0.08078700002524594
2,Ben Carson,Texas,0.897913844030598
2,Ben Carson,Tennessee,0.25919162508099736
2,Ben Carson,South Dakota,0.05112302345347595
2,Ben Carson,South Carolina,0.15968055473740017
2,Ben Carson,Rhode Island,0.004207656251314892
2,Ben Carson,Pennsylvania,1.8208632427565197
2,Ben Carson,Oregon,0.1527379219227306
2,Ben Carson,Oklahoma,0.11634169534885679
2,Ben Carson,Ohio,0.41319184387912244
2,Ben Carson,North Dakota,0.32525182822664117
2,Ben Carson,North Carolina,0.35386389073558244
2,Ben Carson,New York,1.0845233987764136
2,Ben Carson,New Mexico,0.04186617970058318
2,Ben Carson,New Jersey,0.06437714064511786
2,Ben Carson,New Hampshire,0.0025245937507889357
2,Ben Carson,Nevada,0.11970782034990869
2,Ben Carson,Nebraska,0.088150398465047
2,Ben Carson,Montana,0.03639622657387382
2,Ben Carson,Missouri,0.2535112891417223
2,Ben Carson,Mississippi,0.06606020314564381
2,Ben Carson,Minnesota,0.20386094537620655
2,Ben Carson,Michigan,0.22679267194587271
2,Ben Carson,Massachusetts,0.264451195395141
2,Ben Carson,Maryland,0.1405357187939174
2,Ben Carson,Maine,0.03155742188486169
2,Ben Carson,Louisiana,0.11844552347451423
2,Ben Carson,Kentucky,0.12139088285043464
2,Ben Carson,Kansas,0.05974871876867147
2,Ben Carson,Iowa,0.10308757815721487
2,Ben Carson,Indiana,0.20659592193956122
2,Ben Carson,Illinois,0.459686445456152
2,Ben Carson,Idaho,0.0372377578241368
2,Ben Carson,Hawaii,0.02440440625762638
2,Ben Carson,Georgia,0.40098964075030924
2,Ben Carson,Florida,0.8026104299383158
2,Ben Carson,Delaware,0.007784164064932551
2,Ben Carson,Connecticut,0.0961449453425453
2,Ben Carson,Colorado,0.17188275786621335
2,Ben Carson,California,1.2376820863242757
2,Ben Carson,Arkansas,0.07426513283570785
2,Ben Carson,Arizona,0.24446482820139526
2,Ben Carson,Alaska,0.019775984381179994
2,Ben Carson,Alabama,0.13317232035411636
2,Ben Carson,All States,0.3119977110349993
3,Ted Cruz,Wyoming,0.0824700625257719
3,Ted Cruz,Wisconsin,1.2429416566384193
3,Ted Cruz,West Virginia,0.43717548451161736
3,Ted Cruz,Washington DC,2.959244641549764
3,Ted Cruz,Washington,1.9609781959253056
3,Ted Cruz,Virginia,1.3533926332354351
3,Ted Cruz,Vermont,0.011571054691115955
3,Ted Cruz,Utah,0.7535912346104973
3,Ted Cruz,Texas,7.301545892906733
3,Ted Cruz,Tennessee,1.6836936489636543
3,Ted Cruz,South Dakota,0.1781942422431857
3,Ted Cruz,South Carolina,0.9744931878045291
3,Ted Cruz,Rhode Island,0.04354924220110914
3,Ted Cruz,Pennsylvania,9.52445069047639
3,Ted Cruz,Oregon,1.2109634691284261
3,Ted Cruz,Oklahoma,0.8478427346399509
3,Ted Cruz,Ohio,3.4698437276468264
3,Ted Cruz,North Dakota,0.18366419536989506
3,Ted Cruz,North Carolina,2.361126305425352
3,Ted Cruz,New York,10.8227230268196
3,Ted Cruz,New Mexico,0.3080004375962501
3,Ted Cruz,New Jersey,0.30905235165907885
3,Ted Cruz,New Hampshire,0.04186617970058318
3,Ted Cruz,Nevada,0.8047142580639732
3,Ted Cruz,Nebraska,0.6227331251946041
3,Ted Cruz,Montana,0.1640985938012808
3,Ted Cruz,Missouri,1.8982841177807137
3,Ted Cruz,Mississippi,0.3690114532403161
3,Ted Cruz,Minnesota,1.2153815081923067
3,Ted Cruz,Michigan,2.165049524114078
3,Ted Cruz,Massachusetts,2.78441652430763
3,Ted Cruz,Maryland,0.9441980627950619
3,Ted Cruz,Maine,0.31094579697217056
3,Ted Cruz,Louisiana,0.7540120002356288
3,Ted Cruz,Kentucky,0.8638318283949474
3,Ted Cruz,Kansas,0.44054160951266924
3,Ted Cruz,Iowa,0.7596923361749038
3,Ted Cruz,Indiana,1.66412804739504
3,Ted Cruz,Illinois,3.770480766803275
3,Ted Cruz,Idaho,0.23962602351238313
3,Ted Cruz,Hawaii,0.16136361723792614
3,Ted Cruz,Georgia,2.6720721023975225
3,Ted Cruz,Florida,5.065176595332868
3,Ted Cruz,Delaware,0.03366125001051914
3,Ted Cruz,Connecticut,0.7277141486649107
3,Ted Cruz,Colorado,1.3254117191641912
3,Ted Cruz,California,10.673140847085357
3,Ted Cruz,Arkansas,0.5175417189117318
3,Ted Cruz,Arizona,1.9603470474876084
3,Ted Cruz,Alaska,0.16157400005049188
3,Ted Cruz,Alabama,0.7681076486775337
3,Ted Cruz,All States,2.21091297725341
3,Rick Santorum,Wyoming,0.0006311484376972339
3,Rick Santorum,Wisconsin,0.004628421876446382
3,Rick Santorum,West Virginia,0.0037868906261834035
3,Rick Santorum,Washington DC,0.021879812506837442
3,Rick Santorum,Washington,0.011150289065984465
3,Rick Santorum,Virginia,0.006732250002103828
3,Rick Santorum,Vermont,0
3,Rick Santorum,Utah,0.0031557421884861694
3,Rick Santorum,Texas,0.030084742196901482
3,Rick Santorum,Tennessee,0.009046460940327019
3,Rick Santorum,South Dakota,0.00021038281256574462
3,Rick Santorum,South Carolina,0.0052595703141436155
3,Rick Santorum,Rhode Island,0.00042076562513148924
3,Rick Santorum,Pennsylvania,0.06374599220742062
3,Rick Santorum,Oregon,0.00862569531519553
3,Rick Santorum,Oklahoma,0.004207656251314892
3,Rick Santorum,Ohio,0.014726796879602124
3,Rick Santorum,North Dakota,0.0008415312502629785
3,Rick Santorum,North Carolina,0.010308757815721487
3,Rick Santorum,New York,0.04754651563985829
3,Rick Santorum,New Mexico,0.002314210938223191
3,Rick Santorum,New Jersey,0.001683062500525957
3,Rick Santorum,New Hampshire,0.00021038281256574462
3,Rick Santorum,Nevada,0.006311484376972339
3,Rick Santorum,Nebraska,0.0035765078136176585
3,Rick Santorum,Montana,0.001051914062828723
3,Rick Santorum,Missouri,0.011571054691115955
3,Rick Santorum,Mississippi,0.0014726796879602124
3,Rick Santorum,Minnesota,0.004418039063880637
3,Rick Santorum,Michigan,0.008836078127761274
3,Rick Santorum,Massachusetts,0.010939906253418721
3,Rick Santorum,Maryland,0.004418039063880637
3,Rick Santorum,Maine,0.001051914062828723
3,Rick Santorum,Louisiana,0.004628421876446382
3,Rick Santorum,Kentucky,0.0014726796879602124
3,Rick Santorum,Kansas,0.001683062500525957
3,Rick Santorum,Iowa,0.004838804689012126
3,Rick Santorum,Indiana,0.007363398439801062
3,Rick Santorum,Illinois,0.01872407031835127
3,Rick Santorum,Idaho,0.0014726796879602124
3,Rick Santorum,Hawaii,0.0014726796879602124
3,Rick Santorum,Georgia,0.009046460940327019
3,Rick Santorum,Florida,0.0235628750073634
3,Rick Santorum,Delaware,0.00021038281256574462
3,Rick Santorum,Connecticut,0.0035765078136176585
3,Rick Santorum,Colorado,0.010729523440852977
3,Rick Santorum,California,0.05512029689222509
3,Rick Santorum,Arkansas,0.0037868906261834035
3,Rick Santorum,Arizona,0.009887992190589997
3,Rick Santorum,Alaska,0.00021038281256574462
3,Rick Santorum,Alabama,0.0035765078136176585
3,Rick Santorum,All States,0.010519140628287231
3,Rand Paul,Wyoming,0.002314210938223191
3,Rand Paul,Wisconsin,0.029453593759204248
3,Rand Paul,West Virginia,0.013464500004207656
3,Rand Paul,Washington DC,0.07678972658649678
3,Rand Paul,Washington,0.04544268751420084
3,Rand Paul,Virginia,0.03681699219900531
3,Rand Paul,Vermont,0.00042076562513148924
3,Rand Paul,Utah,0.01998636719374574
3,Rand Paul,Texas,0.1674647188023327
3,Rand Paul,Tennessee,0.04691536720216105
3,Rand Paul,South Dakota,0.0052595703141436155
3,Rand Paul,South Carolina,0.03218857032255893
3,Rand Paul,Rhode Island,0.0006311484376972339
3,Rand Paul,Pennsylvania,0.21795659381811144
3,Rand Paul,Oregon,0.034292398448216375
3,Rand Paul,Oklahoma,0.02587708594558659
3,Rand Paul,Ohio,0.088150398465047
3,Rand Paul,North Dakota,0.005049187501577871
3,Rand Paul,North Carolina,0.06122139845663169
3,Rand Paul,New York,0.20575439068929824
3,Rand Paul,New Mexico,0.009046460940327019
3,Rand Paul,New Jersey,0.006101101564406595
3,Rand Paul,New Hampshire,0.0006311484376972339
3,Rand Paul,Nevada,0.022510960944534676
3,Rand Paul,Nebraska,0.015778710942430847
3,Rand Paul,Montana,0.006521867189538084
3,Rand Paul,Missouri,0.05554106251735658
3,Rand Paul,Mississippi,0.011571054691115955
3,Rand Paul,Minnesota,0.03513392969847935
3,Rand Paul,Michigan,0.051964554703738924
3,Rand Paul,Massachusetts,0.060590250018934456
3,Rand Paul,Maryland,0.02461478907019212
3,Rand Paul,Maine,0.008836078127761274
3,Rand Paul,Louisiana,0.024194023445060633
3,Rand Paul,Kentucky,0.060800632831500195
3,Rand Paul,Kansas,0.012412585941378933
3,Rand Paul,Iowa,0.01914483594348276
3,Rand Paul,Indiana,0.04586345313933233
3,Rand Paul,Illinois,0.09530341409228232
3,Rand Paul,Idaho,0.007573781252366807
3,Rand Paul,Hawaii,0.003997273438749148
3,Rand Paul,Georgia,0.07510666408597083
3,Rand Paul,Florida,0.1348553828546423
3,Rand Paul,Delaware,0
3,Rand Paul,Connecticut,0.013674882816773402
3,Rand Paul,Colorado,0.04165579688801744
3,Rand Paul,California,0.24404406257626376
3,Rand Paul,Arkansas,0.017041007817825315
3,Rand Paul,Arizona,0.042076562513148924
3,Rand Paul,Alaska,0.005680335939275105
3,Rand Paul,Alabama,0.02671861719584957
3,Rand Paul,All States,0.05469953126709361
3,Mike Huckabee,Wyoming,0.0014726796879602124
3,Mike Huckabee,Wisconsin,0.013885265629339146
3,Mike Huckabee,West Virginia,0.009467226565458509
3,Mike Huckabee,Washington DC,0.042497328138280416
3,Mike Huckabee,Washington,0.03092627344716446
3,Mike Huckabee,Virginia,0.021879812506837442
3,Mike Huckabee,Vermont,0
3,Mike Huckabee,Utah,0.009256843752892764
3,Mike Huckabee,Texas,0.12054935160017168
3,Mike Huckabee,Tennessee,0.03324048438538765
3,Mike Huckabee,South Dakota,0.0031557421884861694
3,Mike Huckabee,South Carolina,0.02230057813196893
3,Mike Huckabee,Rhode Island,0
3,Mike Huckabee,Pennsylvania,0.13401385160437934
3,Mike Huckabee,Oregon,0.02461478907019212
3,Mike Huckabee,Oklahoma,0.01872407031835127
3,Mike Huckabee,Ohio,0.04039350001262297
3,Mike Huckabee,North Dakota,0.003366125001051914
3,Mike Huckabee,North Carolina,0.05238532032887041
3,Mike Huckabee,New York,0.136748828167734
3,Mike Huckabee,New Mexico,0.00820492969006404
3,Mike Huckabee,New Jersey,0.004207656251314892
3,Mike Huckabee,New Hampshire,0.0006311484376972339
3,Mike Huckabee,Nevada,0.01767215625552255
3,Mike Huckabee,Nebraska,0.00820492969006404
3,Mike Huckabee,Montana,0.0035765078136176585
3,Mike Huckabee,Missouri,0.037868906261834034
3,Mike Huckabee,Mississippi,0.009256843752892764
3,Mike Huckabee,Minnesota,0.015357945317299358
3,Mike Huckabee,Michigan,0.032609335947690415
3,Mike Huckabee,Massachusetts,0.029243210946638502
3,Mike Huckabee,Maryland,0.01136067187855021
3,Mike Huckabee,Maine,0.003997273438749148
